,logFC,logCPM,PValue,FDR,up_down
MVB12B,-1.47666550336996,3.473682011604,0.00103011579379325,0.00708351936006574,Down
SLC12A8,3.34987066174905,4.62332075608945,0.00103245125137591,0.00709416770667211,Up
TMEM31,-2.24863260299023,-3.17178349308121,0.00103461980989703,0.00710636006569274,Down
BMP8B,2.14467014765242,3.71390533619716,0.00104425600940821,0.00716981563199926,Up
TK2,-1.05802971432086,4.38740236606478,0.00104507427823607,0.00717270241210367,Down
DNAJB4,-1.44782622311061,4.51914375407119,0.00104690238744198,0.00717978320486074,Down
QTRT2,1.24087791833621,5.07911435415129,0.00104778386568503,0.00718309623509544,Up
PER1,-1.66160241116118,6.16007357331741,0.00105453607758993,0.00722663834243497,Down
GDF10,-2.86684010717098,-0.640270368016094,0.00105787169037982,0.00724674262064902,Down
FCGBP,-2.83687633669654,7.42552382962187,0.00106066757571132,0.00726313573493171,Down
GSDMB,2.97212380608229,5.23238678921542,0.00106157089422355,0.00726656158802228,Up
TTLL4,1.3301058403893,4.78869265582325,0.00106307069508212,0.00727406627412925,Up
LMNTD2,2.45815893700869,2.05709166917746,0.00106427758331757,0.00727808047192856,Up
H2BC18,3.22236448690624,0.6807783183193,0.00106469431762784,0.00727808047192856,Up
TOMM40,1.66829206958085,6.80447824009613,0.00106506334941789,0.00727808047192856,Up
SYNGAP1,-1.1705344258934,4.22288347314936,0.0010652720113932,0.00727808047192856,Down
TRIM14,1.62583138494184,5.75058162276127,0.00106729822591655,0.00728916174745282,Up
FDXR,1.80033695656712,5.46832060356937,0.00106957493553373,0.00730194475110684,Up
TLCD3B,4.46382341434092,-0.459076835222174,0.00107149408636489,0.00731227796258856,Up
SEMA6C,-1.61901355117718,3.13103168444072,0.00107927309763831,0.00736094631231562,Down
PNPLA7,-1.76725324599257,2.36867297627599,0.00108337534062298,0.00738497443910486,Down
IQSEC1,-1.1288888354891,5.2099392340657,0.0010987550053995,0.00748698138599887,Down
CCDC50,-1.04527873156732,6.15657451517431,0.00109998059974807,0.00748865467921669,Down
ANO8,2.21261582209447,4.40651719896428,0.00110020282672712,0.00748865467921669,Up
MMP16,-2.26707392708841,0.672847979241053,0.00110058075356784,0.00748865467921669,Down
LYPD3,6.03517833371967,8.67075747786363,0.0011006619467512,0.00748865467921669,Up
PNP,1.5177723529119,6.55748684889854,0.00110176281671689,0.00749331708238609,Up
GABBR1,-1.55430997590119,4.45974692258698,0.00110242905622277,0.00749502107228378,Down
OSCP1,-1.41610734144959,2.54734430192481,0.001105297497523,0.00751169011697692,Down
MFSD2A,2.94686671717097,4.83726514234979,0.00110613481271011,0.00751454810593947,Up
STAC2,-2.92166742961195,0.805218347859836,0.00110663316593013,0.00751510206467808,Down
NDFIP2,1.97637823802202,6.26242245909384,0.00110960692375166,0.0075324596518232,Up
KCNH2,-2.71878255189223,2.73877810253604,0.00111181422285852,0.00754460310054164,Down
CCDC120,1.55610001723117,5.25875256953811,0.00112053602510098,0.00760052157805853,Up
ZDHHC15,-2.7674496576027,0.142040112878571,0.00112089777460109,0.00760052157805853,Down
CYP2J2,4.00691377683777,3.1580070663134,0.00113059238850106,0.00766198497939973,Up
OR5K2,-2.19015586985492,-3.79168836396351,0.00113081209263354,0.00766198497939973,Down
RUSC1,1.15184535002821,6.42301855305449,0.00113161218859369,0.00766452583033215,Up
WTIP,-1.73735274868473,3.74925064095894,0.00113464784482144,0.0076822007668534,Down
IRAK1,1.62859418394739,7.78470330616797,0.00113766453559993,0.00769973407540041,Up
NAA50,1.35825635634758,8.00843799310381,0.00115127011174319,0.00778889310121191,Up
CSK,1.10996939534666,6.94945025549643,0.001156050373684,0.00781830016411198,Up
KRT5,7.54015580402926,13.0508927426743,0.0011592437888761,0.00783402005750978,Up
SYNJ2BP-COX16,-1.32410360843613,-2.1234884421269,0.00116790221587492,0.00788957547854056,Down
ABRACL,1.70940114237334,5.51982917812873,0.00117070089073982,0.00790551949814193,Up
TOM1L1,1.69817973531696,4.71151567876035,0.00118038868026326,0.00796551821291047,Up
ABCB5,-2.91508488071932,-2.71625093008736,0.00118046947669977,0.00796551821291047,Down
MYO15A,-1.9732826217603,0.445470953424596,0.00118122142102362,0.00796761025853197,Down
ATP6V1A,1.20191181778444,6.72140997132097,0.00118253434876412,0.00797348328654339,Up
GRB7,3.09839148977079,6.49704745153595,0.00118511606234959,0.00798790377725725,Up
TMEM170B,-1.6874058831426,1.93055700796862,0.00118688460963875,0.0079968346456602,Down
ATAD3A,1.45186025871822,5.61392377989443,0.00119567679260484,0.00805005697186901,Up
GALNT16,-2.6149462295387,1.99932255638524,0.00119717071398442,0.00805710637295227,Down
MCRIP1,-1.2650569280685,5.79219155442817,0.00120633586097219,0.0081157595422868,Down
ADGRF4,5.79891523662204,4.5590718345222,0.00120754465167971,0.00811789460542554,Up
PKP1,7.69267966088983,9.64750660496157,0.00120800395043576,0.00811789460542554,Up
LNX2,1.51414760287741,4.9283833759106,0.00120980330003599,0.00812695733966055,Up
SPEF2,-2.29520942002823,2.05390696746626,0.0012106369925479,0.00812952885498643,Down
CCDC88C,1.67545859499758,5.90513751775656,0.00121278574594761,0.00814092591192682,Up
SALL2,-2.13277621410532,3.05388412656193,0.00121454176288398,0.00814967919047194,Down
SMARCA4,1.25029782751877,7.60818750366758,0.00121658158053195,0.00815357111909416,Up
LCTL,2.23264870163685,-0.97809618482352,0.0012167838626512,0.00815357111909416,Up
SERGEF,-1.17063973656391,3.8334522772919,0.00121712642607271,0.00815357111909416,Down
STEAP3,1.95261131643502,6.18151252726285,0.00121738288699953,0.00815357111909416,Up
TCF20,1.17236848587834,6.29126510815658,0.00122314479661842,0.00818912019421841,Up
PARP14,1.89029320559296,7.55171189643001,0.00122931496130986,0.00822737518649475,Up
LDHC,6.94354585144636,0.748859454688293,0.00123379850019376,0.00825431798088813,Up
SULT2B1,4.54459629854298,5.54376055913885,0.00123554764752432,0.00826295403741227,Up
SPTBN1,-1.03357427419008,7.8626339707976,0.00123793299793992,0.00827583683828575,Down
GTPBP3,1.1862634564361,4.72946587831723,0.00123966851382531,0.0082843674218941,Up
EFHB,-2.04317538940703,-1.2334633596169,0.00124049522228709,0.00828682062165104,Down
GREM1,-2.19269295637444,4.39072167966389,0.00124177746880238,0.00829231398611366,Down
NUAK1,-1.86946984841649,4.52617525008869,0.00124575699922472,0.00831580847686846,Down
KIFC2,2.46009521557915,4.56940916624332,0.00124641404634079,0.00831711519449459,Up
CA2,6.33250839407845,6.24133860870447,0.00124887037460959,0.00833042280954897,Up
CLDN4,3.21905304296174,8.51454723144622,0.00125489442801396,0.00836750981401322,Up
EXOSC3,1.14943524269651,4.8425546491722,0.00125539532109722,0.0083677551347072,Up
BACE1,-1.14947765771344,4.75178644146142,0.0012563129688162,0.00837077709820993,Down
NFASC,-1.94462944843493,3.65610532273085,0.00126618092889729,0.00843029621418692,Down
EHF,4.13398634928219,6.96452181714794,0.00126733460490597,0.00843225183875044,Up
GTF2A1L,-2.99703063472724,-4.20962481814808,0.00126741001015051,0.00843225183875044,Down
ADRB3,-3.08480470577853,-2.98391520264612,0.00128629567960147,0.00855158963982838,Down
ODF3B,2.6011962579657,5.28682365220804,0.0012883446336894,0.00856205445831918,Up
HDX,-2.24694742411871,0.189625302641467,0.00128972120837932,0.00856804472626352,Down
RIPOR3,-1.98876023164029,2.56301804481539,0.00129069428144042,0.00857135097398554,Down
GRAMD4,1.69709737312565,6.01148309433292,0.00129220209412904,0.00857820462339714,Up
DTX2,1.92011504079058,6.09437366345985,0.00129402091457884,0.00858711707392582,Up
PPM1F,-1.10496736160997,5.43876351615973,0.00129924529870318,0.00861491632840814,Down
TMEM150A,-1.21963614476342,3.4641265476291,0.00129930355329564,0.00861491632840814,Down
IGFBP6,-2.39990654021324,5.16081858354062,0.00129976078063363,0.00861491632840814,Down
C17orf58,-1.10361900174123,3.76429026834234,0.0013001213161175,0.00861491632840814,Down
FBXL19,1.06801120254343,5.27823605451371,0.0013010572054704,0.00861795055644057,Up
WWTR1,-1.32299241983617,6.15477978889755,0.00130264751461093,0.00862433515962058,Down
CWF19L2,-1.04327336786135,3.86680587039876,0.00130297775789276,0.00862433515962058,Down
ABI2,-1.07641452476688,5.37980997530871,0.00130600149402965,0.00864117685774479,Down
PNRC1,-1.15742541299703,6.54092131528357,0.00130841154654555,0.00865394724292597,Down
FANCD2OS,5.22352510551485,-3.09222805275534,0.0013151471003569,0.00869530701116058,Up
UCHL5,1.14846497998771,5.60549740729488,0.00131814194030201,0.00870872084413528,Up
ATP2A1,2.16185208442165,1.31513759078164,0.00132017202640961,0.00871893832826568,Up
CCDC3,-2.00793344605497,4.36478985203193,0.00132799149674999,0.00876736971307298,Down
H2AZ1,1.29664384462843,8.56454458514502,0.00132890580267065,0.00877019459083157,Up
DGKE,-1.1311643876159,3.53820378857265,0.00133880235214342,0.00883227457341595,Down
ZDHHC13,1.72398150839571,5.71809840817829,0.00134395186425633,0.00886247980600717,Up
C19orf54,1.31815799275804,4.38136906493672,0.00134436396391734,0.00886247980600717,Up
NOP2,1.37398795814201,5.96905019798715,0.00134713484923015,0.00887750048670306,Up
URB2,1.30432489715964,4.3355797202824,0.00134909557880693,0.00888717328676978,Up
SLCO2A1,-2.09642524948384,5.15807108599407,0.00135203288134674,0.00890326985050464,Down
LYPLA1,1.31523540251852,6.20968766832949,0.00135350242623297,0.00890969286052588,Up
RHOU,-1.94107061141661,4.3631135242571,0.00135600097680536,0.00892288234007322,Down
TBC1D2,2.32258697493504,6.30474855771765,0.00135695542587888,0.00892590526398987,Up
WRAP73,1.07759711978063,5.33692244553048,0.00135960244198658,0.0089376723425541,Up
ZBTB7B,1.77890896868843,6.81032845930778,0.00136007915783491,0.0089376723425541,Up
SLC2A3,-1.82532954727516,4.86522188672164,0.001360231442483,0.0089376723425541,Down
YDJC,1.55763788555836,4.98817612867682,0.0013623583482554,0.00894765965003251,Up
CADPS2,-1.64400501397273,4.71696940874548,0.00136324021401216,0.00894765965003251,Down
RPS25,-1.13718942419811,8.55592155835134,0.00136500888662555,0.00895600808801261,Down
TRAF7,1.03406679576646,6.90993130068683,0.00136786112240443,0.00897145727062637,Up
NUMBL,-1.21468883627733,4.90789028771708,0.00137185204698378,0.00899436087531549,Down
SUSD3,-1.81556105309563,2.55983986782728,0.00137545767579527,0.00901472260799301,Down
ANKRD22,3.42847866288795,4.56077102309737,0.00138018921024721,0.00904244602498446,Up
PDE5A,-1.66948096033311,3.83722534688936,0.00138213835979435,0.00905192685328445,Down
LARP6,-1.74066426914723,3.77270329032518,0.00138872373644398,0.00909145678245396,Down
H2BC5,2.76733885994591,4.59072978286012,0.00138918266420747,0.00909145678245396,Up
MYLIP,-1.35806308262428,5.19505147853034,0.00139079836841349,0.00909872807782843,Down
FAM83C,11.0092457757452,4.9579562011415,0.00140387400279309,0.00918093879955003,Up
ZNF844,-2.13448870919716,2.76308336603381,0.00140642739564783,0.00919430237256358,Down
CD3EAP,1.77943606418152,3.50080848371142,0.00140902392090922,0.00920793812758002,Up
COL7A1,3.75218429556141,8.73520014010011,0.00141319255558036,0.00923183397721515,Up
DAB1,-2.58037294669393,-0.829515063988901,0.00141974047719052,0.00927124983837198,Down
SIRT1,-1.02870756227859,4.43137535454441,0.00142438818855352,0.00929544022228648,Down
RPL10A,-1.05354025620387,9.26545461181202,0.00142497839622081,0.00929544022228648,Down
P2RY2,3.00827526073435,4.08722770709108,0.00142504853689682,0.00929544022228648,Up
DIPK1B,-2.11677901822823,2.17060596291434,0.00142596083751844,0.00929544022228648,Down
DYNC2LI1,-1.08188943438676,4.02805775896109,0.00143458939429405,0.00934452557049195,Down
EXD1,5.82886807393207,-2.63891411163687,0.00144821879690005,0.00942649274660937,Up
FBLN2,-1.79025507351555,6.06492214168321,0.00145117348870026,0.00944231613181729,Down
DCUN1D3,-1.08926445959857,3.72243405434681,0.00145224900701192,0.0094459053378156,Down
RYR1,4.80294842448558,5.81455232444972,0.00145446470674365,0.00945690539581251,Up
CSTA,7.30508409984572,8.36257325425847,0.00145631627743564,0.00946485046985396,Up
WDR34,1.83680553725968,7.48811492236029,0.00145673655318052,0.00946485046985396,Up
GPR88,-2.49799592430869,-2.67675943195865,0.0014584994730738,0.00947289103008665,Down
ANKS1B,-2.30478304262979,-0.505665234568699,0.00146591679564451,0.00951421160024137,Down
BNIPL,6.19315530957317,4.68304585660517,0.00146922340607359,0.00953224109805932,Up
FSTL1,-1.7509363757901,7.72495321641721,0.0014717159154922,0.00954497768213107,Down
IMMP2L,-1.30960762945993,2.78259296691384,0.00147906416648031,0.00958918623575692,Down
S100A2,5.89228948310375,10.5197655173773,0.00147977498313597,0.00958989525626014,Up
CTAGE4,5.21810443473258,-1.46429105147417,0.00148023729884481,0.00958989525626014,Up
RAD9A,1.48140631077883,5.13872767364752,0.00148310374320552,0.00960180631289376,Up
RHOBTB1,-1.52113698587671,3.43451937290301,0.00148314090856401,0.00960180631289376,Down
CISD2,1.0290843078796,5.4582930290141,0.00148584241909433,0.00961239282966299,Up
TMEM154,3.65734530169415,5.17974865507981,0.00149020384737431,0.00963369500471811,Up
H6PD,-1.16599718266307,6.66321941743193,0.00149410261536507,0.00965197784128706,Down
DNAH3,4.1476754698753,0.77923385820532,0.00149898983465176,0.00968008120299829,Up
EIF4G1,1.17175527579281,9.32914402618491,0.00150471229766737,0.00971007971615699,Up
FAM124A,-2.01647588138006,1.43824942990563,0.00150604974038417,0.00971523320898985,Down
FBXL16,4.03532272159561,3.65104941263419,0.00150926593686205,0.00972901853472392,Up
MAP3K7CL,-1.33674672346679,1.89102421895459,0.00151207389689678,0.00974363558293383,Down
SAMD14,-1.57553111948587,0.46581865232737,0.00152369601969685,0.0098045107905547,Down
PSMD2,1.33394960659574,8.62323535362913,0.00152509041771294,0.00980791732051458,Up
CDK5,1.40863751169817,4.34809719763309,0.00152531337585818,0.00980791732051458,Up
H2BC11,3.72260241282395,3.29951451999236,0.00153546136948981,0.00986613274836108,Up
FNDC10,3.10988362233536,4.42623908007911,0.00154091393689868,0.00989445612435292,Up
FAM241A,-1.30350739673058,3.50988364994189,0.00154096687727027,0.00989445612435292,Down
MYO6,1.7928539942505,6.62497408847712,0.00155098028487178,0.00995166353602781,Up
CHIC1,-1.34550754229955,3.19081392076808,0.00155371661016734,0.00996567430854399,Down
SNCAIP,-2.07844392106176,3.55157877600545,0.00155908184588732,0.00999297749070327,Down
SEC23A,-1.02545778727091,5.69443648985705,0.00156850885346558,0.0100457129563757,Down
ACSM3,-2.23093461279973,2.24671952391019,0.00156879830040631,0.0100457129563757,Down
COMTD1,2.37774420687258,4.97994298141367,0.00156898101415164,0.0100457129563757,Up
PIDD1,1.37897675456912,5.1324822110028,0.00157516483431413,0.010081725936345,Up
DUSP19,-1.2901047243025,1.69014424878583,0.00157607143415475,0.0100839488849575,Down
CCT5,1.56121742183569,8.30418856502409,0.00157715648659588,0.0100854029427067,Up
PTBP2,-1.00110012886879,4.25081357360034,0.00157741743197077,0.0100854029427067,Down
PPIF,1.44394908013883,6.69092266496379,0.00158042369708087,0.010101041920726,Up
ART4,-2.86746849764714,-1.66353227649445,0.00158422018588898,0.0101181331744875,Down
PLCXD3,-3.42409582511373,-0.293921841929375,0.00158909930986023,0.0101457013303045,Down
FKBP4,1.54365519018445,7.93622527504045,0.00159337122121626,0.0101693745552316,Up
NME1,1.7481638622737,6.46600806029922,0.0015966194463255,0.0101864998645608,Up
ZNF568,-1.97809087551,1.80394553997782,0.00160135056496536,0.0102094592243018,Down
TSPAN17,1.20301933969206,5.94074670812683,0.00162333292049282,0.0103459500022926,Up
DGKA,2.00268200886986,6.7682477524763,0.00163174748462197,0.0103959035857718,Up
CBLN3,-1.39031297906704,1.26175654411327,0.00164241492133918,0.0104599756212175,Down
ARL2,-1.24974713945718,5.5477513069603,0.0016429645568102,0.0104599756212175,Down
ISL2,6.12477532244138,1.42025430656589,0.00165634710390385,0.0105377340449494,Up
WDR19,-1.15189580942207,4.03713412372328,0.00165980360244696,0.010555999630377,Down
NUP107,1.11926155685258,6.13272944047188,0.00167063387497514,0.0106173876509699,Up
FASN,2.24034825948861,8.05576189889353,0.00168094657117149,0.0106791637343981,Up
POLR3K,1.19586633606329,4.60243814717589,0.00168504588764099,0.010701436193789,Up
PKM,1.4526385336201,11.0888274006352,0.00169042456479625,0.0107318151067875,Up
AL049650.2,-1.63298237150316,-3.18700280979378,0.00169434381116173,0.0107529105650285,Down
TNNT1,5.68613727713285,5.82774572286881,0.00169565748274751,0.0107557421702454,Up
MPZL3,1.88407122642006,4.56895283979896,0.00169939168498756,0.0107735696484971,Up
TP63,7.14607223020452,8.1671074541589,0.00170082143747798,0.0107788437672154,Up
DMBX1,7.09219145842552,2.05628549806151,0.00170218434647127,0.0107836907121845,Up
TRO,-2.08090375769886,2.31201409605569,0.00170773986435933,0.0108150859692303,Down
AACS,1.20783208109478,5.88983190786815,0.00170924219100197,0.0108194932706372,Up
MRGPRE,-3.45674886848855,-3.49706991307887,0.00170963595829426,0.0108194932706372,Down
ATP2A2,1.36342298866119,8.78272283128323,0.00171085300522378,0.0108233963804157,Up
CYGB,-1.96208480672555,3.46744654259362,0.00171782471775158,0.0108636898144725,Down
PRKX,2.44449151678183,6.28096604400616,0.001728387727248,0.0109190016546186,Up
TJP2,1.28827967034777,7.03117920319152,0.0017375349366008,0.0109691018581626,Up
RRAGB,-1.05854791608321,3.72394551357785,0.00173994558664976,0.0109804756483357,Down
TMEM252,-3.65790967672241,-1.8389133741321,0.0017475342649155,0.0110245076264613,Down
PPP1R1A,-2.58603526068344,-0.311890334856334,0.00175866608707524,0.0110908532878512,Down
NPL,2.75159521089312,4.5792910736745,0.00176049441189563,0.0110985014847826,Up
RAB19,4.49807922638043,-0.914076922926053,0.00176283413376486,0.0111093671554633,Up
PYGO1,-2.17072035119763,2.59347539107478,0.00176433788457738,0.0111149587906814,Down
H2BC8,3.77792930499218,1.40109633394464,0.00176523045181538,0.0111166975362317,Up
ZNF442,-1.79583231001167,0.486675614795285,0.00176784600213284,0.0111250740041492,Down
