,logFC,logCPM,PValue,FDR
LINC00970,3.32274555598681,4.06859728703734,0.458161768306579,0.729699808896182
NKX2-1-AS1,5.33117074589277,3.70609199279689,0.458221755407892,0.729699808896182
AC009061.1,1.66836491053079,2.97970312424203,0.458414577103053,0.72970443687548
AC022034.4,-0.547672344937085,3.4404187107139,0.45844533604932,0.72970443687548
KTN1-AS1,-0.348771795623255,8.13845495688011,0.458514188545881,0.72970443687548
AC016876.2,0.512387606537728,10.6016702095153,0.459032924288214,0.729987140684154
LINC00570,-0.62658818743562,3.00804281665738,0.459041846143493,0.729987140684154
AJ271736.1,6.25000426943636,4.45077061171243,0.459064701926141,0.729987140684154
LINC02527,5.09296781095883,3.5298349109745,0.459078012690537,0.729987140684154
LINC01702,5.57681193806911,3.8641737422575,0.459474814059705,0.730464480467921
AP005205.2,-0.64684290547765,3.36005132499834,0.459798906917304,0.730826053227189
AC048341.1,-0.292685633710764,8.20949458786265,0.459974767906519,0.730951916801427
AC016831.1,-0.399297216270405,7.23249365109781,0.46018217931269,0.731027152425737
AC009955.2,1.56401069927431,3.19717290508943,0.460290835811607,0.731027152425737
LINC01726,3.46712350630585,2.62585979804616,0.46031216409191,0.731027152425737
LINC00346,0.748662681304985,9.63751878184849,0.460456039636293,0.731102082253257
CLCA4-AS1,1.50589710830539,4.10081860533659,0.460701047015854,0.731170895860386
AC100827.4,1.12066827044944,2.99431823132204,0.460773721207353,0.731170895860386
MIR600HG,0.51278418469223,9.45064379787233,0.460789488000891,0.731170895860386
APTR,0.357768752755055,10.1306351690494,0.461232067974615,0.731546034423565
AC010618.2,0.451536869721817,4.68999944486322,0.461318996618381,0.731546034423565
LINC02531,-0.72309467875877,2.22202751410497,0.461534886399053,0.731546034423565
AC010536.1,0.487684728427273,6.06496845648916,0.461665092029273,0.731546034423565
CDC42-IT1,1.10471461826176,2.99064899952027,0.461731534051772,0.731546034423565
AL357992.1,1.02107550575017,3.42552607037613,0.461734848665019,0.731546034423565
EXOC3-AS1,-0.321181852735792,8.64903836345859,0.461775607789065,0.731546034423565
TLX1NB,6.00781102805826,4.21422055477965,0.461799923595249,0.731546034423565
AL021707.4,0.624670237925519,4.04913198419572,0.462429021707737,0.732238088704333
LINC00244,1.60326919693607,2.95521440164636,0.462430481889061,0.732238088704333
AP001042.2,3.45120614597166,2.62124185135304,0.462629428196248,0.732399729185894
AC084048.1,1.86085586113286,2.78833244592305,0.462775305081764,0.732438048220316
AC104123.1,0.898320373702792,3.42647840035648,0.462852846919792,0.732438048220316
AC022929.2,3.18852701881363,2.5154297816741,0.463008393825631,0.732438048220316
AP001893.1,0.997559610402104,3.43061838576127,0.463131350113268,0.732438048220316
PTPRG-AS1,1.60385250307122,6.28384706755828,0.463137985523255,0.732438048220316
HAS2-AS1,1.45929214675401,6.47308924309576,0.463239948184958,0.7324460995873
AL359878.2,0.870642602694436,3.2265373929435,0.463768199383428,0.73312802750117
AC009264.1,4.69734893904531,5.45146552373038,0.463887819777245,0.733163838907974
XXYLT1-AS2,1.21122270457907,5.19389384020841,0.464207959174271,0.733300102946209
LINC-ROR,3.17670674389282,2.51269830001933,0.464242647665196,0.733300102946209
LINC02261,4.09935743359903,2.93337328671942,0.464264990451462,0.733300102946209
NKAIN3-IT1,-0.555072569244296,4.69763933716149,0.464836149903236,0.733917607418146
NCMAP-DT,-0.601104199100475,3.16364263870631,0.464850075641516,0.733917607418146
AC023794.4,1.65620766355273,3.83235586835949,0.465194651138702,0.734308300054223
AC116025.2,1.34630885877863,3.06300291926848,0.46530361243942,0.734326990952714
AC007663.4,0.424741820066743,4.91494501774029,0.465478400343035,0.734399016546833
AL049552.1,0.75921207768557,4.85019720191596,0.465543510952119,0.734399016546833
AC068700.1,-0.517236560754828,4.52445577110513,0.465854475970609,0.73460859324206
AC018766.1,0.642369221773763,4.28277483153881,0.465870679089495,0.73460859324206
AC016394.2,0.34820033916434,8.06978538136025,0.465992971430421,0.734648218720895
AC009318.1,0.591391044689714,6.30020375655152,0.466715705214789,0.735634239551598
AC005083.1,-0.370534795802299,7.99261662693125,0.466898966556745,0.735678359081271
LINC00294,-0.297999814994487,10.4940242057205,0.467023874037496,0.735678359081271
AC068338.2,0.391087909757469,7.25759500487859,0.467035593650324,0.735678359081271
AL157937.1,3.01171136027797,2.45074522915468,0.467997288973813,0.736898181262819
LINC01546,1.28586735723923,4.1228501200444,0.468004902317691,0.736898181262819
AC009163.6,2.05418872967459,2.79256220441405,0.468259246500463,0.737088688148579
AC015917.2,0.802860790827183,4.35450328562182,0.468320864682684,0.737088688148579
AL512306.2,1.01608573340255,6.21750313903426,0.468528396193407,0.737177910503203
AL136368.1,-0.400564120705952,3.95707841831928,0.468703578201992,0.737177910503203
LINC02642,1.91324771468458,2.72976773503353,0.468759149796506,0.737177910503203
AL080250.1,0.406600821833354,5.55865458359856,0.468767543142362,0.737177910503203
NQO2-AS1,1.4415805349787,3.12680772299077,0.469376060995217,0.737823551840226
AL391421.1,2.00370590532044,3.16328766636772,0.469471672208988,0.737823551840226
LINC01825,3.96059214132111,2.85335631959125,0.469493433777338,0.737823551840226
LINC01983,1.74278612772981,5.94106774834077,0.469568434262025,0.737823551840226
AC116312.1,2.16273042383207,4.66050571741736,0.469847768070293,0.738109074252957
AC104667.2,1.58252188665597,6.12880696002032,0.470129839138171,0.738398777258769
AL356740.3,1.13923252205214,5.05146112154678,0.470239917481784,0.738418279559661
C3orf79,3.39966461242927,2.59973204035503,0.470592946430337,0.738819200157761
AL035530.1,1.96637341780744,2.74606593845445,0.470906556547828,0.739158080560127
LINC02607,3.54636770809295,3.6995476775269,0.471333878699151,0.739675271242067
AC008734.1,1.01470560254726,3.07862202420945,0.471594740059834,0.739931070676988
AC100830.2,-0.46768802719722,3.33928251921203,0.472015461384026,0.740437531851581
LINC01018,-0.542554719124053,7.44152440096,0.472159895576047,0.740510468875853
AC006213.1,-0.35161105723381,5.15715904768015,0.472907518979992,0.741463073944145
LINC02544,1.26335440667978,4.42648243456003,0.472963418282319,0.741463073944145
Z97055.2,-0.349903617340975,4.8998874183205,0.473412353938902,0.742013019927869
LINC01297,6.47915748886931,4.62593219220296,0.473522834003813,0.742032362259654
AF186192.3,3.18103993126388,5.52737495032375,0.473625336033337,0.742039197212611
AC069120.1,5.35265874712084,3.73732805885775,0.474030588928756,0.742358173615032
AC246785.3,-0.597109369035443,2.65574381572861,0.474050897561515,0.742358173615032
AC022154.1,-0.356781571002921,4.70823222886855,0.474123478427058,0.742358173615032
AC010260.1,0.656143385693271,4.15009270800421,0.474344204777194,0.742477580560534
AC027097.1,-0.256329868217509,7.44391800258316,0.47439613697764,0.742477580560534
AL121899.1,1.69207634518635,6.14066760796253,0.474738616374087,0.742730597766833
AC009118.3,-0.272749416956733,7.08230798965027,0.474800272813858,0.742730597766833
AL391704.1,4.26258208393588,3.01776210319787,0.474864032770436,0.742730597766833
AL031123.1,1.13237346300891,6.6339110087151,0.474950726121233,0.742730597766833
C9orf170,-0.492398688467011,4.77150862335713,0.475104719553927,0.742817780096617
AC139887.2,0.472192970190074,6.92529010182756,0.475203915949947,0.742819269898192
SNHG30,-0.274318384943589,10.0298226709058,0.475748898034614,0.743517448954055
AC017033.1,-0.65176059734691,2.94758344820925,0.476251017523675,0.744148366087313
AC020612.3,0.718596094547843,3.10418386470927,0.476513949965318,0.744405366877639
AC109587.1,-0.234404025345942,7.04298431396239,0.476718025939827,0.744495646996346
MMP2-AS1,1.14135428949425,5.93743789645565,0.476768671175282,0.744495646996346
ASH1L-AS1,0.312517669933751,7.68018263672379,0.477196679220494,0.74501013660668
AC078909.2,-0.420793693280616,4.25824256657857,0.47733554924421,0.745073098231931
ATXN2-AS,0.46352009506033,4.31605026829118,0.477639184957468,0.745393163563141
FAM153CP,-0.563162946391344,3.74809595210152,0.477856814472173,0.745550784800414
CDK6-AS1,2.85009231681826,5.60608732222527,0.477940865181859,0.745550784800414
LINC02257,1.5375714290325,4.30936665809639,0.478036001152282,0.745550784800414
PAXIP1-AS1,-0.262797371270255,9.85273717075297,0.478213801316875,0.745572998563261
AC104461.1,2.66991135571011,3.11103061910772,0.478332734186666,0.745572998563261
AC010967.1,2.21819954898984,2.99092972598729,0.478511530654413,0.745572998563261
SLC25A30-AS1,-0.438927922856909,3.37249841514884,0.478528648258585,0.745572998563261
AP001011.2,3.86697668338433,2.80011308953661,0.478543282902726,0.745572998563261
AC006449.5,0.489815079707542,6.66611634970227,0.478930085491482,0.745720684617907
AL139020.1,3.18606909964128,2.51724867170796,0.478973328504067,0.745720684617907
AC087392.3,0.450128738926539,5.13212844579445,0.479002555504825,0.745720684617907
AC012640.6,0.507459253822898,4.6021007420139,0.479042382836905,0.745720684617907
AL022341.1,-0.380577802756362,4.18278706861699,0.479131210934241,0.745720684617907
CFAP58-DT,-0.401979006529684,5.87560071598099,0.479235613109518,0.745729670862536
USP12-AS2,-0.513860082474002,2.96975505471443,0.479406358617361,0.745841867799561
MZF1-AS1,0.353615582056649,7.89520548788038,0.479631912484313,0.745958481163401
AC104035.1,3.32412924500197,2.56925958458533,0.479678631849816,0.745958481163401
DNAH10OS,-0.426498668944976,6.40477507571433,0.480771423320091,0.747032412289762
AL445248.1,0.593066302975319,3.41678125935963,0.480866690274579,0.747032412289762
AC060780.1,-0.276318999901066,7.43664170791327,0.480875592143266,0.747032412289762
AC034102.8,0.731660808158502,2.94592336702016,0.480961093343556,0.747032412289762
LINC00539,0.531963447257791,5.92838666591468,0.480993346822601,0.747032412289762
LINC00689,-0.515203357141186,5.97428443785257,0.481138046883286,0.747032412289762
AP000943.1,3.86537071262505,2.81233694059226,0.481325692191291,0.747032412289762
RAB30-DT,-0.2616787000183,9.4841651575675,0.481338830000451,0.747032412289762
AC130343.2,-0.395055721228569,3.87017706551507,0.481417993162964,0.747032412289762
AC134312.5,0.942860737256482,5.30252577484854,0.481430381854973,0.747032412289762
LINC00476,-0.239834976960217,8.60528383820765,0.481456017072876,0.747032412289762
LINC02204,1.1235292277228,3.33115381753003,0.481739607464033,0.747319075099621
AC079949.2,-0.520732036860412,6.2247320987723,0.482164559538859,0.747824868650936
PSLNR,7.70846815369227,5.72579729652666,0.482871694019793,0.748768022658666
SNAP47-AS1,0.938310939388835,2.86122246727277,0.483550116936527,0.749666277251811
AC009126.1,0.300793505534411,7.1806350359958,0.483783520631982,0.749874374640922
AP001429.1,0.890980939920922,3.6250296751586,0.484036817762922,0.750053529157942
SNHG17,0.409719343119223,11.8699724847474,0.48420280895687,0.750053529157942
LIMS1-AS1,0.986724891149326,3.25309992130162,0.484335326119505,0.750053529157942
AL157373.2,1.09659317356779,5.33440140135796,0.484388501128545,0.750053529157942
LINC00637,0.940898297992436,3.52569563377678,0.484462225037282,0.750053529157942
AL360181.1,1.10110465462262,2.94064515953658,0.484494304510963,0.750053529157942
AC011611.2,3.42543110389483,2.61002643734904,0.484787850442028,0.750126605347247
AC022148.1,-0.569167734023067,3.41617556124956,0.484809063372708,0.750126605347247
MKLN1-AS,-0.293305665003208,7.3188534203025,0.484962625939916,0.750126605347247
AL359232.1,0.558456265254025,4.63810939728739,0.484979029209496,0.750126605347247
AC021016.2,-0.279309582502812,7.807590706944,0.485103126565074,0.750126605347247
AL928654.1,-0.36291875805963,7.16184104391241,0.48513676764291,0.750126605347247
AC032011.1,-0.385056190353465,3.42502198088749,0.485879828741858,0.750961974063737
AC097639.1,-0.455822209362289,6.69964816850317,0.486143293069788,0.750961974063737
AC012313.1,0.373221015445222,9.2042648968993,0.486161009791561,0.750961974063737
AC245060.2,0.937109131092439,4.22489102143118,0.486338032090869,0.750961974063737
AL442224.1,-0.215292311859172,2.94116442208519,0.486419858497301,0.750961974063737
AP001043.1,3.78178131178238,2.76851041567789,0.486443989198039,0.750961974063737
LINC00265,0.452372624017721,8.5868859789793,0.486448726790464,0.750961974063737
AL591848.3,0.495750121155865,4.83014487404942,0.486552267228123,0.750961974063737
AP000346.1,-0.427962214656774,3.8718557529441,0.486609606574419,0.750961974063737
AL122008.3,4.31267195744599,3.0430646355525,0.486670238448924,0.750961974063737
AC008808.2,-0.552452310222207,2.86165834643257,0.486932556951521,0.751118772472334
RTCA-AS1,0.512139895342508,5.87684366557278,0.486970535995157,0.751118772472334
AL512656.2,-0.430609152164398,2.99743092262319,0.487076111995247,0.751128387272295
BX284668.6,0.824702689253295,3.86610488944804,0.487378048362462,0.751440747077604
COX10-AS1,0.307649603868995,9.15409402151658,0.487730969460746,0.751831571884343
AL645608.6,1.60071914600685,3.73385565287052,0.487924497314874,0.751976584630608
AC007881.3,0.722380481221664,3.78507583613409,0.488068500970757,0.752037319739575
HOTTIP,-0.481511418770991,7.75001250612308,0.488162831012014,0.752037319739575
AC108174.1,3.68890046092445,3.79382350111615,0.488424559722229,0.752218651593852
LINC02617,4.00748936424832,5.05067012815525,0.4884867693188,0.752218651593852
AC010280.2,1.50252730779866,3.71271204822469,0.488635808662868,0.752218651593852
LINC00494,1.83200376353901,5.72827806851253,0.488833805277758,0.752218651593852
LINC00668,3.66406431122313,6.64386052903205,0.488986885077347,0.752218651593852
AC010478.1,1.56437527643763,7.11101147574333,0.489021057484702,0.752218651593852
NALCN-AS1,2.30777115409851,3.36316154324154,0.489062182220061,0.752218651593852
AC005329.1,1.14545074469727,4.00242386989817,0.489076430529742,0.752218651593852
AC072022.1,0.991178860448829,3.24943059934494,0.489818552396266,0.753206848620738
LINC01203,3.69384227119614,2.72616319000153,0.490275692704482,0.753590830960224
AC127024.5,-0.250200331361318,6.43790936088429,0.490315612962865,0.753590830960224
ZNF32-AS2,-0.308319113991694,5.70011809287622,0.490369134851356,0.753590830960224
AC087318.1,2.94772851145604,2.43155222234615,0.490495218641544,0.753590830960224
AL137002.1,1.11959666535237,3.42914370403101,0.490566600976884,0.753590830960224
LINC01460,-0.474372995920425,5.10606859194117,0.491120579756906,0.754288584916101
MIR302CHG,0.584635727235193,3.71799834203806,0.491349687556175,0.75433781504398
CHL1-AS2,-0.545541662308932,4.10422307235792,0.49155711537592,0.75433781504398
AC018462.1,0.527901478503131,3.47487092740811,0.491577325532655,0.75433781504398
AC112206.2,2.34002282417884,3.71305667270941,0.491590350327993,0.75433781504398
LINC02672,5.32411953245259,5.76760580778326,0.491651468395283,0.75433781504398
GPR50-AS1,-0.269841459287734,2.65751332266676,0.491951020344837,0.754585605001831
AL022328.2,0.269789450734599,7.1025000709492,0.492012568795004,0.754585605001831
LINC00519,1.4084016466333,7.65296627984683,0.492344469076,0.754789018821173
CASK-AS1,0.894878002948927,3.20087403500554,0.492344853964558,0.754789018821173
AL139260.2,0.962391541974811,3.16047213964689,0.492557768789063,0.754910465909401
LINC01619,0.621051021846435,6.54408930078307,0.492756278998539,0.754910465909401
AC012236.1,-0.427067521685687,6.78786709676023,0.492955104233147,0.754910465909401
MRPL23-AS1,-0.50907244201367,4.1112065503395,0.493079713039923,0.754910465909401
DTNB-AS1,1.16419230140033,4.27983336007534,0.493098798334562,0.754910465909401
AL391422.4,-0.302834158702442,9.06315140038273,0.493113998644728,0.754910465909401
AL354892.2,-0.284227982437397,7.10314981400129,0.493122971978115,0.754910465909401
MRPS30-DT,-0.385534312805781,6.42163421303586,0.493268131192816,0.754979825900583
MAFG-DT,0.588166502352103,8.94038125437358,0.493493984436485,0.755004543282727
AP000439.1,-0.486534573477463,3.20618314289234,0.493723815174663,0.755004543282727
AC090578.2,2.02641543476945,3.28978664644155,0.493805953033539,0.755004543282727
AC114956.2,0.412127570176496,5.45018807422644,0.493894087736687,0.755004543282727
Z93403.1,5.14426055296383,3.5821088063963,0.493902349083106,0.755004543282727
AC009292.1,2.01961809768827,3.9101663981988,0.493976727574354,0.755004543282727
AC097478.1,3.43098828052855,2.61284429750528,0.493983266184321,0.755004543282727
AC079322.1,0.443138076719825,5.07900444478228,0.494739213363581,0.755727200966462
AC015813.4,1.51359909239919,3.64115186442023,0.494808149986438,0.755727200966462
